RowID,PersonType,PersonTypeCode,IDNumber,Nationality,NameShort,Phone,Location,Latitude,Longitude,IssueDate,ExpiryDate,TokenId,TokenStartTime,TokenEndTime,UsageTime,TokenDurationMinutes,UsedWithinValidity,DeviceId,State,StateArabic,RiskLabel,RiskReason,FraudType
1415,Citizen,1,1928338655,Saudi,Jacqueline G.,590473708,Hail,27.5114,41.7208,3/2/2024,9/8/2024,TKN-76759833,5/12/2024 4:23,5/12/2024 4:38,5/12/2024 4:33,15,1,DEV-86686119,Active,فعال,Low,None,None
803,Citizen,1,1923847605,Saudi,Jacqueline J.,533461307,Tabuk,28.3833,36.5667,2/16/2024,12/15/2024,TKN-19237858,5/28/2024 2:03,5/28/2024 2:18,5/28/2024 2:06,15,1,DEV-57683210,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
3105,Citizen,1,1452724457,Saudi,Jacqueline L.,595852907,Madinah,24.5247,39.5692,11/4/2025,9/4/2028,TKN-30750599,11/13/2025 19:31,11/13/2025 19:46,11/13/2025 19:31,15,1,DEV-16792664,Active,فعال,Low,None,None
998,Citizen,1,1170746733,Saudi,Jacqueline M.,574743230,Al Baha,20.0129,41.4677,2/29/2024,11/2/2024,TKN-64242383,6/15/2024 1:29,6/15/2024 1:44,6/15/2024 1:39,15,1,DEV-72463019,Active,فعال,Low,None,None
276,Citizen,1,1111308231,Saudi,Jacqueline S.,588101741,Abha,18.2465,42.5117,2/29/2024,1/10/2025,TKN-55855665,5/3/2024 21:52,5/3/2024 22:07,5/3/2024 22:00,15,1,DEV-28685289,Active,فعال,Low,None,None
2253,Citizen,1,1804965545,Saudi,Jaime G.,552530857,Al Baha,20.0129,41.4677,8/13/2024,8/23/2025,TKN-02362801,6/18/2025 21:40,6/18/2025 21:55,6/18/2025 21:54,15,1,DEV-18016648,Active,فعال,Low,None,None
1654,Resident,2,2632338449,Yemeni,Jake G.,541977671,Madinah,24.5247,39.5692,3/9/2024,4/8/2025,TKN-67640323,2/11/2025 14:08,2/11/2025 14:23,2/11/2025 14:09,15,1,DEV-93683599,Active,فعال,Low,None,None
2013,Citizen,1,1945854004,Saudi,Jake K.,548556908,Al Baha,20.0129,41.4677,5/25/2024,2/21/2026,TKN-42200722,3/26/2025 10:19,3/26/2025 10:34,3/26/2025 10:20,15,1,DEV-44432969,Active,فعال,Low,None,None
2287,Citizen,1,1901956888,Saudi,Jake M.,539777154,Riyadh,24.7136,46.6753,12/30/2024,1/17/2026,TKN-42142094,9/9/2025 15:18,9/9/2025 15:33,9/9/2025 15:33,15,1,DEV-73235737,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
364,Resident,2,2741193655,Pakistani,James B.,595726382,Madinah,24.5247,39.5692,7/26/2025,2/2/2027,TKN-89520284,8/13/2025 13:46,8/13/2025 14:01,8/13/2025 13:48,15,1,DEV-92855445,Active,فعال,Low,None,None
735,Citizen,1,1088018583,Saudi,James B.,547663633,Dammam,26.4207,50.0888,4/25/2025,4/21/2028,TKN-05120800,5/27/2025 15:55,5/27/2025 16:10,5/27/2025 16:04,15,1,DEV-57184090,Active,فعال,Low,None,None
1842,Citizen,1,1123682075,Saudi,James B.,517132030,Riyadh,24.7136,46.6753,9/22/2025,10/31/2027,TKN-66949471,11/9/2025 7:07,11/9/2025 7:22,11/9/2025 7:19,15,1,DEV-65964587,Active,فعال,Low,None,None
2920,Citizen,1,1636251119,Saudi,James B.,516601392,Dammam,26.4207,50.0888,2/12/2024,1/12/2027,TKN-27847344,6/15/2025 7:22,6/15/2025 7:37,6/15/2025 7:22,15,1,DEV-31356117,Active,فعال,Low,None,None
3949,Citizen,1,1856935274,Saudi,James B.,514362261,Hail,27.5114,41.7208,11/28/2024,8/4/2027,TKN-10777353,2/24/2025 11:05,2/24/2025 11:20,2/24/2025 11:09,15,1,DEV-31074760,Active,فعال,Low,None,None
2481,Resident,2,2669592915,Yemeni,James B.,520912930,Jazan,16.8895,42.57,7/18/2024,5/31/2026,TKN-86173277,9/17/2025 15:26,9/17/2025 15:41,9/17/2025 15:36,15,1,DEV-74856237,Active,فعال,Low,None,None
148,Resident,2,2496043327,Filipino,James C.,517275149,Makkah,21.3891,39.8579,2/18/2025,1/29/2027,TKN-03404384,9/2/2025 18:09,9/2/2025 18:24,9/2/2025 18:19,15,1,DEV-76767721,Active,فعال,Low,None,None
1298,Citizen,1,1741196842,Saudi,James C.,563015631,Madinah,24.5247,39.5692,3/15/2024,12/9/2024,TKN-22777733,3/27/2024 6:28,3/27/2024 6:43,3/27/2024 6:38,15,1,DEV-06433226,Active,فعال,Low,None,None
2329,Resident,2,2572119440,Yemeni,James C.,563251788,Dammam,26.4207,50.0888,4/2/2025,10/28/2026,TKN-77938894,11/24/2025 6:48,11/24/2025 7:03,11/24/2025 6:58,15,1,DEV-24483726,Active,فعال,Low,None,None
3695,Resident,2,2037159291,Bangladeshi,James F.,533040510,Dammam,26.4207,50.0888,3/24/2025,12/24/2025,TKN-37871879,11/30/2025 8:02,11/30/2025 8:17,11/30/2025 8:04,15,1,DEV-61600131,Active,فعال,Low,None,None
2728,Resident,2,2432137480,Sudanese,James F.,532484558,Makkah,21.3891,39.8579,4/8/2024,7/2/2026,TKN-74422212,11/25/2024 5:19,11/25/2024 5:34,11/25/2024 5:27,15,1,DEV-91626317,Active,فعال,Low,None,None
1057,Resident,2,2878295746,Bangladeshi,James G.,526267678,Hail,27.5114,41.7208,4/6/2025,4/4/2027,TKN-97352595,8/19/2025 1:11,8/19/2025 1:26,8/19/2025 2:12,15,0,DEV-52862092,Expired,منتهي,Medium,Token Expired,None
628,Resident,2,2329730298,Filipino,James G.,554468633,Abha,18.2465,42.5117,9/20/2025,12/10/2026,TKN-72727423,11/20/2025 16:00,11/20/2025 16:15,11/20/2025 16:05,15,1,DEV-00329633,Active,فعال,Low,None,None
1880,Citizen,1,1719492101,Saudi,James G.,510798977,Tabuk,28.3833,36.5667,7/30/2024,5/2/2027,TKN-65765786,9/8/2025 10:45,9/8/2025 11:00,9/8/2025 10:55,15,1,DEV-57830455,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
3888,Citizen,1,1171855720,Saudi,James G.,518800190,Riyadh,24.7136,46.6753,3/19/2025,10/13/2026,TKN-52173810,5/16/2025 17:53,5/16/2025 18:08,5/16/2025 17:55,15,1,DEV-62048240,Active,فعال,Low,None,None
785,Citizen,1,1791267770,Saudi,James H.,519209640,Jeddah,21.4858,39.1925,7/12/2025,7/24/2027,TKN-43804032,9/8/2025 16:17,9/8/2025 16:32,9/8/2025 16:32,15,1,DEV-39457039,Active,فعال,Low,None,None
833,Citizen,1,1330570947,Saudi,James H.,559094606,Al Baha,20.0129,41.4677,10/29/2024,1/18/2026,TKN-04713727,2/24/2025 9:48,2/24/2025 10:03,2/24/2025 10:03,15,1,DEV-68943012,Active,فعال,Low,None,None
1585,Citizen,1,1012458001,Saudi,James H.,526106179,Jeddah,21.4858,39.1925,5/24/2025,2/12/2026,TKN-06069430,8/26/2025 19:06,8/26/2025 19:21,8/26/2025 19:12,15,1,DEV-02399344,Active,فعال,Low,None,None
3643,Citizen,1,1495036360,Saudi,James H.,537727245,Al Baha,20.0129,41.4677,1/10/2024,9/17/2024,TKN-18416571,5/23/2024 17:24,5/23/2024 17:39,5/23/2024 19:39,15,0,DEV-87686946,Expired,منتهي,Medium,Token Expired,None
3817,Citizen,1,1018335196,Saudi,James H.,525903665,Madinah,24.5247,39.5692,8/27/2024,7/18/2026,TKN-10564006,12/2/2025 7:20,12/2/2025 7:35,12/2/2025 7:28,15,1,DEV-45870230,Active,فعال,Low,None,None
661,Resident,2,2179077296,Pakistani,James J.,527785402,Riyadh,24.7136,46.6753,8/5/2024,6/15/2027,TKN-50725178,10/6/2024 13:30,10/6/2024 13:45,10/6/2024 13:45,15,1,DEV-23361328,Active,فعال,Low,None,None
1113,Citizen,1,1287073305,Saudi,James J.,577587480,Al Baha,20.0129,41.4677,3/15/2025,6/21/2026,TKN-74299074,10/20/2025 14:59,10/20/2025 15:14,10/20/2025 15:12,15,1,DEV-25539460,Active,فعال,Low,None,None
1621,Resident,2,2007827850,Filipino,James M.,581715863,Abha,18.2465,42.5117,2/9/2024,4/14/2025,TKN-86751857,8/30/2024 1:53,8/30/2024 2:08,8/30/2024 3:33,15,0,DEV-67490668,Expired,منتهي,Medium,Token Expired,None
1003,Citizen,1,1097209076,Saudi,James M.,539207357,Dammam,26.4207,50.0888,12/23/2023,12/15/2026,TKN-15006666,12/12/2024 9:28,12/12/2024 9:43,12/12/2024 9:36,15,1,DEV-62054596,Active,فعال,Low,None,None
1191,Citizen,1,1582438493,Saudi,James M.,556119311,Jazan,16.8895,42.57,6/3/2024,6/12/2026,TKN-85578002,7/4/2024 15:47,7/4/2024 16:02,7/4/2024 15:48,15,1,DEV-76810248,Active,فعال,Low,None,None
2613,Citizen,1,1259871834,Saudi,James M.,571673933,Hail,27.5114,41.7208,5/3/2024,4/17/2025,TKN-24088609,6/28/2024 23:45,6/29/2024 0:00,6/29/2024 1:58,15,0,DEV-07250845,Expired,منتهي,Medium,Token Expired,None
2670,Citizen,1,1635325355,Saudi,James M.,550311286,Madinah,24.5247,39.5692,8/15/2025,5/31/2026,TKN-88049704,8/21/2025 7:19,8/21/2025 7:34,8/21/2025 7:28,15,1,DEV-53256248,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
3955,Citizen,1,1868802296,Saudi,James M.,519011856,Abha,18.2465,42.5117,10/27/2024,2/28/2027,TKN-41951786,7/22/2025 6:15,7/22/2025 6:30,7/22/2025 6:27,15,1,DEV-38933562,Active,فعال,Low,None,None
428,Resident,2,2477531502,Yemeni,James M.,546207439,Jeddah,21.4858,39.1925,3/2/2025,1/11/2026,TKN-04339718,3/22/2025 20:41,3/22/2025 20:56,3/22/2025 20:44,15,1,DEV-98378018,Active,فعال,Low,None,None
438,Citizen,1,1746564420,Saudi,James N.,536957830,Tabuk,28.3833,36.5667,10/12/2024,2/25/2026,TKN-99219212,1/7/2025 2:16,1/7/2025 2:31,1/7/2025 2:27,15,1,DEV-49872839,Active,فعال,Low,None,None
778,Resident,2,2883963824,Indian,James O.,573306295,Hail,27.5114,41.7208,7/18/2024,4/4/2026,TKN-52568065,11/21/2024 23:33,11/21/2024 23:48,11/21/2024 23:41,15,1,DEV-92501058,Active,فعال,Low,None,None
413,Citizen,1,1322095317,Saudi,James O.,520820219,Riyadh,24.7136,46.6753,2/26/2024,11/27/2024,TKN-52280156,8/6/2024 4:43,8/6/2024 4:58,8/6/2024 4:48,15,1,DEV-74338005,Active,فعال,Low,None,None
491,Resident,2,2177731206,Egyptian,James P.,563196064,Madinah,24.5247,39.5692,11/3/2024,5/15/2027,TKN-87524377,7/9/2025 15:22,7/9/2025 15:37,7/9/2025 15:23,15,1,DEV-88888888,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
777,Citizen,1,1735045478,Saudi,James P.,516986408,Dammam,26.4207,50.0888,1/1/2024,8/1/2025,TKN-29751474,5/21/2025 19:06,5/21/2025 19:21,5/21/2025 19:22,15,0,DEV-61572768,Expired,منتهي,Medium,Token Expired,None
583,Resident,2,2508492614,Pakistani,James R.,551386492,Al Baha,20.0129,41.4677,6/7/2025,3/31/2027,TKN-72728498,8/13/2025 1:25,8/13/2025 1:40,8/13/2025 1:26,15,1,DEV-91679541,Active,فعال,Low,None,None
710,Resident,2,2409495719,Pakistani,James R.,561791391,Madinah,24.5247,39.5692,3/20/2024,3/23/2026,TKN-34245798,12/5/2025 16:54,12/5/2025 17:09,12/5/2025 16:58,15,1,DEV-77777777,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
930,Citizen,1,1656598356,Saudi,James R.,586763742,Hail,27.5114,41.7208,4/23/2024,4/22/2026,TKN-50094214,2/1/2025 9:44,2/1/2025 9:59,2/1/2025 9:51,15,1,DEV-93678136,Active,فعال,Low,None,None
2962,Citizen,1,1392779292,Saudi,James R.,513443928,Tabuk,28.3833,36.5667,10/26/2025,10/7/2027,TKN-15653667,11/5/2025 16:04,11/5/2025 16:19,11/5/2025 16:08,15,1,DEV-09903491,Active,فعال,Low,None,None
3293,Resident,2,2257987293,Filipino,James S.,534049258,Riyadh,24.7136,46.6753,8/20/2024,8/10/2027,TKN-25937581,11/30/2024 11:46,11/30/2024 12:01,11/30/2024 11:46,15,1,DEV-86122400,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
2144,Resident,2,2295050028,Indian,James S.,547158689,Jazan,16.8895,42.57,10/11/2024,2/25/2027,TKN-49666072,11/25/2025 16:29,11/25/2025 16:44,11/25/2025 16:34,15,1,DEV-84865737,Active,فعال,Low,None,None
267,Citizen,1,1985046632,Saudi,James S.,573411827,Dammam,26.4207,50.0888,9/5/2025,4/19/2028,TKN-18376452,10/12/2025 2:17,10/12/2025 2:32,10/12/2025 2:25,15,1,DEV-01367303,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
866,Citizen,1,1345770698,Saudi,James S.,524826245,Jeddah,21.4858,39.1925,9/22/2025,9/7/2027,TKN-37638821,11/7/2025 14:24,11/7/2025 14:39,11/7/2025 14:38,15,1,DEV-99999999,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
1407,Citizen,1,1333725254,Saudi,James S.,518434795,Jeddah,21.4858,39.1925,1/24/2025,8/20/2025,TKN-20945167,3/17/2025 17:21,3/17/2025 17:36,3/17/2025 17:32,15,1,DEV-14782337,Active,فعال,Low,None,None
2123,Citizen,1,1452836541,Saudi,James S.,534094492,Dammam,26.4207,50.0888,9/10/2025,4/20/2027,TKN-86286974,11/11/2025 7:47,11/11/2025 8:02,11/11/2025 7:58,15,1,DEV-88888888,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
3413,Citizen,1,1677493723,Saudi,James S.,586727686,Madinah,24.5247,39.5692,5/20/2024,6/11/2025,TKN-95432324,9/25/2024 3:24,9/25/2024 3:39,9/25/2024 3:36,15,1,DEV-95133316,Active,فعال,Low,None,None
409,Citizen,1,1012724887,Saudi,James T.,512244945,Jazan,16.8895,42.57,12/4/2024,6/11/2027,TKN-07933496,1/30/2025 18:22,1/30/2025 18:37,1/30/2025 18:30,15,1,DEV-76012277,Active,فعال,Low,None,None
1337,Citizen,1,1592475544,Saudi,James T.,551909809,Jazan,16.8895,42.57,11/23/2024,5/5/2026,TKN-02650996,3/15/2025 8:55,3/15/2025 9:10,3/15/2025 8:58,15,1,DEV-99999999,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
3490,Citizen,1,1175610233,Saudi,James T.,512880851,Abha,18.2465,42.5117,5/21/2025,4/12/2028,TKN-98359005,9/8/2025 7:15,9/8/2025 7:30,9/8/2025 7:20,15,1,DEV-42146100,Active,فعال,Low,None,None
2105,Citizen,1,1784856806,Saudi,James W.,563597632,Tabuk,28.3833,36.5667,7/26/2024,5/26/2027,TKN-19056574,2/5/2025 22:35,2/5/2025 22:50,2/5/2025 22:45,15,1,DEV-83656707,Active,فعال,Low,None,None
2324,Citizen,1,1865325849,Saudi,James W.,568756373,Abha,18.2465,42.5117,7/14/2025,2/21/2028,TKN-69249418,9/12/2025 5:33,9/12/2025 5:48,9/12/2025 5:47,15,1,DEV-90237432,Active,فعال,Low,None,None
2605,Citizen,1,1131980695,Saudi,James W.,558497553,Riyadh,24.7136,46.6753,3/27/2025,11/4/2025,TKN-12252649,4/21/2025 6:52,4/21/2025 7:07,4/21/2025 7:05,15,1,DEV-56830953,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
689,Resident,2,2764369269,Sudanese,James W.,536962876,Makkah,21.3891,39.8579,2/13/2024,5/12/2026,TKN-09617399,2/16/2025 18:52,2/16/2025 19:07,2/16/2025 19:02,15,1,DEV-31893974,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
1507,Resident,2,2331623688,Sudanese,James W.,567512010,Makkah,21.3891,39.8579,5/21/2025,8/13/2027,TKN-57762626,10/31/2025 22:00,10/31/2025 22:15,10/31/2025 22:04,15,1,DEV-17073174,Active,فعال,Low,None,None
3154,Resident,2,2185638316,Yemeni,James W.,569604527,Riyadh,24.7136,46.6753,7/5/2024,4/2/2027,TKN-17474815,9/22/2025 8:46,9/22/2025 9:01,9/22/2025 9:00,15,1,DEV-14101120,Active,فعال,Low,None,None
2362,Resident,2,2758456398,Indian,Jamie B.,578092509,Dammam,26.4207,50.0888,4/1/2025,1/9/2028,TKN-43643653,5/5/2025 1:43,5/5/2025 1:58,5/5/2025 1:53,15,1,DEV-77777777,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
1362,Resident,2,2955676575,Bangladeshi,Jamie C.,547228655,Jeddah,21.4858,39.1925,3/18/2025,2/17/2028,TKN-94811266,4/29/2025 22:03,4/29/2025 22:18,4/29/2025 22:17,15,1,DEV-72994036,Active,فعال,Low,None,None
3614,Citizen,1,1275900673,Saudi,Jamie C.,560475340,Al Baha,20.0129,41.4677,7/30/2025,10/21/2026,TKN-60107867,9/23/2025 13:41,9/23/2025 13:56,9/23/2025 14:40,15,0,DEV-77417333,Expired,منتهي,Medium,Token Expired,None
983,Citizen,1,1293815375,Saudi,Jamie E.,525362614,Riyadh,24.7136,46.6753,10/24/2024,1/19/2027,TKN-70009942,1/30/2025 0:33,1/30/2025 0:48,1/30/2025 0:39,15,1,DEV-18945590,Active,فعال,Low,None,None
1306,Citizen,1,1634623587,Saudi,Jamie F.,592073508,Tabuk,28.3833,36.5667,2/6/2025,3/30/2026,TKN-61349564,10/16/2025 9:49,10/16/2025 10:04,10/16/2025 9:50,15,1,DEV-70584168,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
62,Citizen,1,1837643439,Saudi,Jamie G.,585146293,Al Baha,20.0129,41.4677,2/12/2025,5/8/2027,TKN-22842102,5/4/2025 4:31,5/4/2025 4:46,5/4/2025 4:45,15,1,DEV-99999999,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
3029,Resident,2,2992124034,Bangladeshi,Jamie M.,565044235,Tabuk,28.3833,36.5667,6/25/2025,1/31/2028,TKN-67484643,9/17/2025 8:36,9/17/2025 8:51,9/17/2025 8:39,15,1,DEV-99999999,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
2580,Citizen,1,1924690858,Saudi,Jamie M.,519126002,Tabuk,28.3833,36.5667,4/15/2025,3/21/2027,TKN-34433460,4/28/2025 14:30,4/28/2025 14:45,4/28/2025 14:55,15,0,DEV-28106076,Expired,منتهي,Medium,Token Expired,None
3926,Resident,2,2803547902,Filipino,Jane C.,517367600,Tabuk,28.3833,36.5667,3/25/2025,12/11/2026,TKN-50654139,11/13/2025 7:29,11/13/2025 7:44,11/13/2025 8:35,15,0,DEV-55755383,Expired,منتهي,Medium,Token Expired,None
2018,Citizen,1,1441553871,Saudi,Jane K.,562529918,Tabuk,28.3833,36.5667,3/4/2025,11/9/2026,TKN-29648421,8/10/2025 7:21,8/10/2025 7:36,8/10/2025 7:24,15,1,DEV-56003375,Active,فعال,Low,None,None
3830,Citizen,1,1474916541,Saudi,Jane P.,549796475,Jeddah,21.4858,39.1925,7/29/2025,6/3/2028,TKN-05628443,11/29/2025 16:01,11/29/2025 16:16,11/29/2025 16:15,15,1,DEV-97526570,Active,فعال,Low,None,None
757,Citizen,1,1019993108,Saudi,Jane R.,598817918,Madinah,24.5247,39.5692,2/27/2024,11/20/2024,TKN-88743127,10/2/2024 7:45,10/2/2024 8:00,10/2/2024 7:47,15,1,DEV-22261896,Active,فعال,Low,None,None
3792,Resident,2,2352892501,Yemeni,Janet C.,511265080,Jeddah,21.4858,39.1925,4/30/2024,1/13/2025,TKN-52916539,10/31/2024 9:23,10/31/2024 9:38,10/31/2024 9:29,15,1,DEV-57148912,Active,فعال,Low,None,None
1597,Citizen,1,1336012520,Saudi,Janet M.,580151077,Abha,18.2465,42.5117,11/23/2024,2/1/2027,TKN-91585511,10/16/2025 16:20,10/16/2025 16:35,10/16/2025 16:23,15,1,DEV-04937958,Active,فعال,Low,None,None
2911,Citizen,1,1412824934,Saudi,Janet N.,516401529,Dammam,26.4207,50.0888,4/6/2024,5/4/2026,TKN-47142432,6/9/2024 20:14,6/9/2024 20:29,6/9/2024 20:21,15,1,DEV-96091027,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
178,Resident,2,2247087743,Yemeni,Janet T.,539394291,Makkah,21.3891,39.8579,3/5/2024,5/29/2026,TKN-22675289,4/18/2025 5:02,4/18/2025 5:17,4/18/2025 5:08,15,1,DEV-51569154,Active,فعال,Low,None,None
108,Resident,2,2644687060,Pakistani,Janet V.,585958181,Riyadh,24.7136,46.6753,12/24/2024,6/12/2026,TKN-65240415,4/26/2025 5:12,4/26/2025 5:27,4/26/2025 5:18,15,1,DEV-75844198,Active,فعال,Low,None,None
2152,Citizen,1,1709419607,Saudi,Janice C.,586680371,Jeddah,21.4858,39.1925,10/26/2025,1/30/2028,TKN-88771699,11/10/2025 20:37,11/10/2025 20:52,11/10/2025 20:48,15,1,DEV-69430721,Active,فعال,Low,None,None
1986,Resident,2,2381132853,Bangladeshi,Janice W.,564878236,Tabuk,28.3833,36.5667,8/3/2025,2/27/2028,TKN-83690303,10/18/2025 2:29,10/18/2025 2:44,10/18/2025 2:42,15,1,DEV-60098057,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
1361,Citizen,1,1415790548,Saudi,Jared A.,541248877,Al Baha,20.0129,41.4677,3/14/2024,8/23/2025,TKN-42926456,10/22/2024 3:26,10/22/2024 3:41,10/22/2024 3:37,15,1,DEV-63947625,Active,فعال,Low,None,None
1801,Citizen,1,1291707648,Saudi,Jared T.,552781724,Hail,27.5114,41.7208,7/24/2025,5/10/2026,TKN-03717758,8/31/2025 6:12,8/31/2025 6:27,8/31/2025 6:12,15,1,DEV-49522094,Active,فعال,Low,None,None
2612,Citizen,1,1289619473,Saudi,Jared W.,575264320,Jeddah,21.4858,39.1925,5/8/2024,2/9/2025,TKN-72553107,8/18/2024 6:18,8/18/2024 6:33,8/18/2024 6:30,15,1,DEV-10616504,Active,فعال,Low,None,None
2992,Citizen,1,1898011802,Saudi,Jasmine A.,518444387,Dammam,26.4207,50.0888,10/22/2024,11/10/2025,TKN-01706686,10/25/2024 6:10,10/25/2024 6:25,10/25/2024 6:21,15,1,DEV-49417231,Active,فعال,Low,None,None
1821,Citizen,1,1968811994,Saudi,Jasmine C.,559510172,Jazan,16.8895,42.57,11/21/2024,5/25/2025,TKN-85931526,12/6/2024 14:45,12/6/2024 15:00,12/6/2024 16:52,15,0,DEV-20753136,Expired,منتهي,Medium,Token Expired,None
3602,Citizen,1,1967765671,Saudi,Jasmine D.,590937930,Makkah,21.3891,39.8579,7/17/2024,2/19/2025,TKN-91269815,1/17/2025 5:33,1/17/2025 5:48,1/17/2025 5:36,15,1,DEV-05649717,Active,فعال,Low,None,None
1338,Citizen,1,1855341340,Saudi,Jasmine L.,582468532,Hail,27.5114,41.7208,2/15/2025,5/5/2026,TKN-61025634,4/29/2025 19:09,4/29/2025 19:24,4/29/2025 19:16,15,1,DEV-66771966,Active,فعال,Low,None,None
3811,Resident,2,2120802644,Sudanese,Jasmine M.,587562721,Dammam,26.4207,50.0888,12/15/2023,4/3/2025,TKN-53998376,3/16/2025 2:15,3/16/2025 2:30,3/16/2025 2:27,15,1,DEV-12827756,Active,فعال,Low,None,None
1153,Citizen,1,1495042189,Saudi,Jasmine S.,528186152,Abha,18.2465,42.5117,3/13/2025,2/23/2026,TKN-10979412,6/27/2025 10:19,6/27/2025 10:34,6/27/2025 10:30,15,1,DEV-19324538,Active,فعال,Low,None,None
3086,Resident,2,2906507480,Indian,Jason A.,524185631,Jeddah,21.4858,39.1925,12/12/2023,8/3/2025,TKN-29324448,9/5/2024 7:44,9/5/2024 7:59,9/5/2024 7:48,15,1,DEV-79406525,Active,فعال,Low,None,None
2867,Resident,2,2019293882,Egyptian,Jason B.,535895776,Riyadh,24.7136,46.6753,10/4/2025,9/16/2027,TKN-39711820,12/9/2025 8:50,12/9/2025 9:05,12/9/2025 9:52,15,0,DEV-77441084,Expired,منتهي,Medium,Token Expired,None
1983,Citizen,1,1568341938,Saudi,Jason B.,562091796,Al Baha,20.0129,41.4677,11/9/2024,5/5/2026,TKN-47040793,6/3/2025 17:56,6/3/2025 18:11,6/3/2025 17:56,15,1,DEV-59824378,Active,فعال,Low,None,None
3133,Citizen,1,1781896279,Saudi,Jason B.,518303664,Makkah,21.3891,39.8579,8/16/2024,6/14/2027,TKN-06773097,3/9/2025 19:41,3/9/2025 19:56,3/9/2025 19:55,15,1,DEV-52591372,Active,فعال,Low,None,None
278,Resident,2,2513818935,Indian,Jason E.,528099607,Jeddah,21.4858,39.1925,7/31/2025,1/30/2028,TKN-52245933,9/23/2025 2:46,9/23/2025 3:01,9/23/2025 2:54,15,1,DEV-88899210,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
3683,Resident,2,2599170422,Bangladeshi,Jason F.,530270011,Al Baha,20.0129,41.4677,9/10/2025,11/25/2026,TKN-65210107,11/4/2025 10:11,11/4/2025 10:26,11/4/2025 11:40,15,0,DEV-01221243,Expired,منتهي,Medium,Token Expired,None
1133,Citizen,1,1043036559,Saudi,Jason F.,528713077,Jazan,16.8895,42.57,3/10/2025,1/3/2026,TKN-99001089,10/31/2025 12:34,10/31/2025 12:49,10/31/2025 12:44,15,1,DEV-94664509,Active,فعال,Low,None,None
3902,Citizen,1,1879006408,Saudi,Jason F.,544141277,Abha,18.2465,42.5117,12/22/2024,6/7/2027,TKN-98959814,3/11/2025 16:17,3/11/2025 16:32,3/11/2025 18:14,15,0,DEV-35805829,Expired,منتهي,Medium,Token Expired,None
2542,Citizen,1,1617900406,Saudi,Jason G.,510542306,Madinah,24.5247,39.5692,7/10/2024,7/23/2026,TKN-79347244,9/23/2025 21:53,9/23/2025 22:08,9/23/2025 22:02,15,1,DEV-77777777,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
3249,Citizen,1,1989063686,Saudi,Jason G.,594640648,Madinah,24.5247,39.5692,2/4/2025,9/22/2026,TKN-28091154,8/27/2025 12:59,8/27/2025 13:14,8/27/2025 14:24,15,0,DEV-61666334,Expired,منتهي,Medium,Token Expired,None
1959,Resident,2,2704351176,Egyptian,Jason H.,541228768,Jeddah,21.4858,39.1925,10/22/2025,2/19/2028,TKN-14994023,11/6/2025 12:37,11/6/2025 12:52,11/6/2025 12:46,15,1,DEV-82682950,Active,فعال,Low,None,None
1358,Citizen,1,1332539857,Saudi,Jason H.,585935555,Tabuk,28.3833,36.5667,10/24/2024,4/2/2026,TKN-82497939,7/6/2025 12:56,7/6/2025 13:11,7/6/2025 13:08,15,1,DEV-86390616,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
1968,Citizen,1,1336194754,Saudi,Jason H.,578557897,Jazan,16.8895,42.57,10/11/2024,6/20/2027,TKN-46551128,1/19/2025 20:52,1/19/2025 21:07,1/19/2025 20:52,15,1,DEV-76176404,Active,فعال,Low,None,None
2664,Citizen,1,1177815864,Saudi,Jason H.,576234064,Jeddah,21.4858,39.1925,3/14/2025,11/30/2025,TKN-59547616,11/8/2025 0:59,11/8/2025 1:14,11/8/2025 1:12,15,1,DEV-83990150,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
2940,Resident,2,2913617344,Yemeni,Jason H.,514551461,Hail,27.5114,41.7208,5/7/2024,10/12/2026,TKN-46606899,1/27/2025 22:56,1/27/2025 23:11,1/27/2025 23:07,15,1,DEV-35215173,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
